Date,Filename,model_type,beam_size,use_context,confidence_based,num_workers,confidence_limit,Max. chunk time,Min. chunk time,Avg. chunk time,Word Error Rate (WER),Word Information Loss (WIL),Total Transcription Time,Total GPU VRAM Usage,Total GPU Clock Speed,Peak GPU VRAM Usage,Peak GPU Clock Speed,Avg. GPU VRAM Usage,Avg. GPU Clock Speed,Total RAM Usage,Peak RAM Usage,Avg. RAM Usage
2024-12-11 08:45:12.212,32-0.8.pkl,distil-small.en,3,True,True,1,0.4,3.6349923,0.25590093333333336,1.2206343666666666,102.7%,71.6%,9.765074888865152,27288.0,11885.0,3411.0,1590.0,3411.0,1485.625,19.909708658854168,2.5297253926595054,2.488713582356771
2024-12-11 08:45:41.831,32-0.8.pkl,distil-small.en,3,True,True,1,0.6,3.5764606000000003,0.2569169333333333,0.9315997,141.8%,81.1%,7.452797571818034,27288.0,11730.0,3411.0,1590.0,3411.0,1466.25,21.625652313232422,2.7485694885253906,2.7032065391540527
2024-12-11 08:46:11.799,32-0.8.pkl,distil-small.en,3,True,True,1,0.8,3.3984750666666668,0.2604210333333334,0.9465322333333334,108.9%,71.8%,7.57225775718689,27288.0,11910.0,3411.0,1590.0,3411.0,1488.75,23.171855926513672,2.9571863810221353,2.896481990814209
2024-12-11 08:46:41.140,32-0.8.pkl,distil-small.en,3,True,True,4,0.4,3.8441663666666663,0.26148446666666664,0.9166211999999999,139.8%,80.8%,7.332969427108765,27532.0,11685.0,3443.0,1590.0,3441.5,1460.625,20.64474360148112,2.6328519185384116,2.58059295018514
2024-12-11 08:47:10.352,32-0.8.pkl,distil-small.en,3,True,True,4,0.6,3.651017833333333,0.25613993333333335,0.908376,136.0%,80.7%,7.2670079072316485,27536.0,12000.0,3443.0,1590.0,3442.0,1500.0,21.78323491414388,2.775353749593099,2.722904364267985
2024-12-11 08:47:39.748,32-0.8.pkl,distil-small.en,3,True,True,4,0.8,3.793574066666667,0.2673351,0.9352471000000001,141.8%,80.8%,7.481976906458537,27536.0,11995.0,3443.0,1590.0,3442.0,1499.375,21.725919087727863,2.759333292643229,2.715739885965983
2024-12-11 08:47:52.201,32-0.8.pkl,distil-small.en,3,True,False,1,N/A,0.2762822333333333,0.20285726666666667,0.22840023333333334,16.3%,20.0%,1.8272016843159993,27352.0,10780.0,3419.0,1520.0,3419.0,1347.5,23.752140045166016,2.9916534423828125,2.969017505645752
2024-12-11 08:48:05.596,32-0.8.pkl,distil-small.en,3,True,False,4,N/A,0.31659679999999996,0.23717603333333334,0.264947,16.3%,20.0%,2.1195761362711587,27528.0,10710.0,3443.0,1485.0,3441.0,1338.75,22.326812744140625,2.828449249267578,2.790851593017578
2024-12-11 08:48:19.510,32-0.8.pkl,distil-small.en,3,False,True,1,0.4,0.3384712333333333,0.24156109999999997,0.2681185,17.3%,22.9%,2.1449478467305503,27352.0,10610.0,3419.0,1465.0,3419.0,1326.25,21.612895965576172,2.733952840169271,2.7016119956970215
2024-12-11 08:48:32.880,32-0.8.pkl,distil-small.en,3,False,True,1,0.6,0.3030287333333333,0.23933466666666667,0.2615662,17.3%,22.9%,2.092529853185018,27352.0,10650.0,3419.0,1465.0,3419.0,1331.25,23.184499104817707,2.941046396891276,2.8980623881022134
2024-12-11 08:48:46.604,32-0.8.pkl,distil-small.en,3,False,True,1,0.8,0.3245494666666667,0.23429776666666666,0.2580947,17.3%,22.9%,2.0647576649983725,27352.0,10770.0,3419.0,1560.0,3419.0,1346.25,24.261486053466797,3.0756810506184897,3.0326857566833496
2024-12-11 08:49:00.041,32-0.8.pkl,distil-small.en,3,False,True,4,0.4,0.30775820000000004,0.2306002,0.2578810333333333,17.3%,22.9%,2.0630480448404946,27536.0,11165.0,3443.0,1535.0,3442.0,1395.625,23.928431193033855,3.012852986653646,2.991053899129232
